station,time,air_pressure_at_sea_level,air_temperature,wind_speed
SN13655,2023-05-27 14:00:00+00:00,1015.1,8.0,5.1
SN13655,2023-05-27 15:00:00+00:00,1014.2,7.3,5.8
SN13655,2023-05-27 16:00:00+00:00,1013.2,6.6,5.0
SN13655,2023-05-27 17:00:00+00:00,1012.6,6.3,4.4
SN13655,2023-05-27 18:00:00+00:00,1011.3,6.7,4.4
SN13655,2023-05-27 19:00:00+00:00,1011.3,5.0,4.1
SN13655,2023-05-27 20:00:00+00:00,1011.3,4.0,5.0
SN13655,2023-05-27 21:00:00+00:00,1011.7,2.5,3.6
SN13655,2023-05-27 22:00:00+00:00,1010.8,3.9,3.3
SN13655,2023-05-27 23:00:00+00:00,1011.1,1.9,3.7
SN13655,2023-05-28 00:00:00+00:00,1010.4,2.4,4.5
SN13655,2023-05-28 01:00:00+00:00,1010.3,2.0,3.7
SN13655,2023-05-28 02:00:00+00:00,1010.6,0.8,3.5
SN13655,2023-05-28 03:00:00+00:00,1010.4,0.6,3.5
SN13655,2023-05-28 04:00:00+00:00,1011.3,0.5,1.9
SN13655,2023-05-28 05:00:00+00:00,1010.2,4.6,2.5
SN13655,2023-05-28 06:00:00+00:00,1011.1,4.6,2.8
SN13655,2023-05-28 07:00:00+00:00,1012.0,4.8,3.4
SN13655,2023-05-28 08:00:00+00:00,1013.2,4.6,4.9
SN13655,2023-05-28 09:00:00+00:00,1013.1,6.7,5.9
SN13655,2023-05-28 10:00:00+00:00,1014.3,5.8,5.3
SN13655,2023-05-28 11:00:00+00:00,1014.4,7.3,5.5
SN13655,2023-05-28 12:00:00+00:00,1015.5,7.0,5.4
SN13655,2023-05-28 13:00:00+00:00,1016.3,6.4,4.5
SN13655,2023-05-28 14:00:00+00:00,1016.1,7.7,6.3
SN13655,2023-05-28 15:00:00+00:00,1017.1,7.3,6.5
SN13655,2023-05-28 16:00:00+00:00,1018.5,5.8,5.6
SN13655,2023-05-28 17:00:00+00:00,1019.6,4.4,6.1
SN13655,2023-05-28 18:00:00+00:00,1020.8,3.5,5.3
SN13655,2023-05-28 19:00:00+00:00,1021.8,2.1,5.0
SN13655,2023-05-28 20:00:00+00:00,1022.8,0.2,3.4
SN13655,2023-05-28 21:00:00+00:00,1024.2,-1.6,2.9
SN13655,2023-05-28 22:00:00+00:00,1024.6,-2.2,3.5
SN13655,2023-05-28 23:00:00+00:00,1024.4,-2.2,2.7
SN13655,2023-05-29 00:00:00+00:00,1024.2,-2.7,1.5
SN13655,2023-05-29 01:00:00+00:00,1024.2,-2.8,1.2
SN13655,2023-05-29 02:00:00+00:00,1023.8,-2.1,1.4
SN13655,2023-05-29 03:00:00+00:00,1023.2,-2.0,1.5
SN13655,2023-05-29 04:00:00+00:00,1023.0,-1.3,1.5
SN13655,2023-05-29 05:00:00+00:00,1022.6,-0.4,1.4
SN13655,2023-05-29 06:00:00+00:00,1021.6,0.6,1.6
SN13655,2023-05-29 07:00:00+00:00,1021.0,1.5,2.1
SN13655,2023-05-29 08:00:00+00:00,1020.9,1.3,2.5
SN13655,2023-05-29 09:00:00+00:00,1021.2,0.5,2.2
SN13655,2023-05-29 10:00:00+00:00,1020.6,1.8,2.1
SN13655,2023-05-29 11:00:00+00:00,1018.3,5.4,2.3
SN13655,2023-05-29 12:00:00+00:00,1017.1,8.3,2.6
SN13655,2023-05-29 13:00:00+00:00,1016.1,10.7,3.6
SN13655,2023-05-29 14:00:00+00:00,1016.9,9.2,4.0
SN13655,2023-05-29 15:00:00+00:00,1017.3,9.2,5.8
SN13655,2023-05-29 16:00:00+00:00,1018.2,8.6,6.3
SN13655,2023-05-29 17:00:00+00:00,1018.8,7.9,6.5
SN13655,2023-05-29 18:00:00+00:00,1019.2,8.0,4.9
SN13655,2023-05-29 19:00:00+00:00,1020.3,6.6,5.0
SN13655,2023-05-29 20:00:00+00:00,1021.3,6.0,4.6
SN13655,2023-05-29 21:00:00+00:00,1023.0,4.8,3.7
SN13655,2023-05-29 22:00:00+00:00,1023.9,3.7,2.3
SN13655,2023-05-29 23:00:00+00:00,1024.7,2.4,1.9
SN13655,2023-05-30 00:00:00+00:00,1025.6,1.6,1.9
SN13655,2023-05-30 01:00:00+00:00,1026.4,0.7,1.6
SN13655,2023-05-30 02:00:00+00:00,1026.5,1.1,1.8
SN13655,2023-05-30 03:00:00+00:00,1026.5,2.3,2.8
SN13655,2023-05-30 04:00:00+00:00,1025.7,3.9,2.8
SN13655,2023-05-30 05:00:00+00:00,1025.1,6.9,2.3
SN13655,2023-05-30 06:00:00+00:00,1024.8,8.2,1.9
SN13655,2023-05-30 07:00:00+00:00,1024.4,9.8,2.6
SN13655,2023-05-30 08:00:00+00:00,1023.7,11.1,2.8
SN13655,2023-05-30 09:00:00+00:00,1022.1,13.6,4.2
SN13655,2023-05-30 10:00:00+00:00,1021.6,14.0,4.1
SN13655,2023-05-30 11:00:00+00:00,1020.9,15.0,3.9
SN13655,2023-05-30 12:00:00+00:00,1019.9,16.6,4.2
SN13655,2023-05-30 13:00:00+00:00,1018.9,17.8,4.2
SN13655,2023-05-30 14:00:00+00:00,1018.7,17.5,3.9
SN13655,2023-05-30 15:00:00+00:00,1018.3,17.7,4.5
SN13655,2023-05-30 16:00:00+00:00,1018.8,15.7,3.3
SN13655,2023-05-30 17:00:00+00:00,1019.4,13.7,3.7
SN13655,2023-05-30 18:00:00+00:00,1019.3,13.5,3.2
SN13655,2023-05-30 19:00:00+00:00,1020.7,9.6,2.9
SN13655,2023-05-30 20:00:00+00:00,1021.3,6.9,2.5
SN13655,2023-05-30 21:00:00+00:00,1022.3,4.6,1.8
SN13655,2023-05-30 22:00:00+00:00,1021.0,6.7,6.6
SN13655,2023-05-30 23:00:00+00:00,1020.3,7.6,5.6
SN13655,2023-05-31 00:00:00+00:00,1019.8,7.0,6.7
SN13655,2023-05-31 01:00:00+00:00,1019.7,7.1,8.4
SN13655,2023-05-31 02:00:00+00:00,1019.4,6.7,5.7
SN13655,2023-05-31 03:00:00+00:00,1019.5,7.0,3.3
SN13655,2023-05-31 04:00:00+00:00,1019.7,6.5,2.8
SN13655,2023-05-31 05:00:00+00:00,1019.3,8.0,3.2
SN13655,2023-05-31 06:00:00+00:00,1018.9,9.5,5.6
SN13655,2023-05-31 07:00:00+00:00,1018.3,9.8,7.1
SN13655,2023-05-31 08:00:00+00:00,1017.9,11.4,5.6
SN13655,2023-05-31 09:00:00+00:00,1017.7,11.8,5.9
SN13655,2023-05-31 10:00:00+00:00,1017.4,12.4,6.4
SN13655,2023-05-31 11:00:00+00:00,1017.7,12.2,6.5
SN13655,2023-05-31 12:00:00+00:00,1017.9,11.6,7.9
SN13655,2023-05-31 13:00:00+00:00,1018.3,10.5,7.9
SN13655,2023-05-31 14:00:00+00:00,1018.3,10.2,9.5
SN13655,2023-05-31 15:00:00+00:00,1018.8,8.8,8.9
SN13655,2023-05-31 16:00:00+00:00,1019.4,8.0,7.2
SN13655,2023-05-31 17:00:00+00:00,1019.4,7.7,7.2
SN13655,2023-05-31 18:00:00+00:00,1019.1,6.6,6.8
SN13655,2023-05-31 19:00:00+00:00,1019.4,5.4,6.3
SN13655,2023-05-31 20:00:00+00:00,1019.3,4.2,7.1
SN13655,2023-05-31 21:00:00+00:00,1019.9,3.5,5.6
SN13655,2023-05-31 22:00:00+00:00,1020.4,2.3,2.4
SN13655,2023-05-31 23:00:00+00:00,1020.9,0.1,3.7
SN15270,2023-05-25 00:00:00+00:00,1017.6,-5.9,19.2
SN15270,2023-05-25 01:00:00+00:00,1017.8,-5.9,20.2
SN15270,2023-05-25 02:00:00+00:00,1018.5,-6.0,17.8
SN15270,2023-05-25 03:00:00+00:00,1018.5,-6.2,18.5
SN15270,2023-05-25 04:00:00+00:00,1018.4,-5.8,18.9
SN15270,2023-05-25 05:00:00+00:00,1019.2,-5.9,18.1
SN15270,2023-05-25 06:00:00+00:00,1019.6,-5.6,18.2
SN15270,2023-05-25 07:00:00+00:00,1019.8,-5.1,18.3
SN15270,2023-05-25 08:00:00+00:00,1019.4,-4.6,18.4
SN15270,2023-05-25 09:00:00+00:00,1020.5,-4.7,13.3
SN15270,2023-05-25 10:00:00+00:00,1020.1,-4.4,15.0
SN15270,2023-05-25 11:00:00+00:00,1020.0,-4.2,17.5
SN15270,2023-05-25 12:00:00+00:00,1019.9,-3.9,18.1
SN15270,2023-05-25 13:00:00+00:00,1019.1,-3.0,15.6
SN15270,2023-05-25 14:00:00+00:00,1019.4,-3.0,13.9
SN15270,2023-05-25 15:00:00+00:00,1019.1,-3.2,13.3
SN15270,2023-05-25 16:00:00+00:00,1019.3,-3.7,12.9
SN15270,2023-05-25 17:00:00+00:00,1019.0,-4.1,14.2
SN15270,2023-05-25 18:00:00+00:00,1018.6,-4.1,13.7
SN15270,2023-05-25 19:00:00+00:00,1018.0,-4.6,14.7
SN15270,2023-05-25 20:00:00+00:00,1017.3,-5.0,17.4
SN15270,2023-05-25 21:00:00+00:00,1016.9,-5.1,18.3
SN15270,2023-05-25 22:00:00+00:00,1016.9,-5.4,24.6
SN15270,2023-05-25 23:00:00+00:00,1018.8,-6.0,18.8
SN15270,2023-05-26 00:00:00+00:00,1020.6,-6.9,16.3
SN15270,2023-05-26 01:00:00+00:00,1021.7,-7.1,15.3
SN15270,2023-05-26 02:00:00+00:00,1022.7,-7.4,12.0
SN15270,2023-05-26 03:00:00+00:00,1022.8,-7.8,16.1
SN15270,2023-05-26 04:00:00+00:00,1023.1,-7.9,15.7
SN15270,2023-05-26 05:00:00+00:00,1023.0,-7.2,16.3
SN15270,2023-05-26 06:00:00+00:00,1023.6,-6.9,13.3
SN15270,2023-05-26 07:00:00+00:00,1024.2,-6.8,14.5
SN15270,2023-05-26 08:00:00+00:00,1024.6,-6.4,13.9
SN15270,2023-05-26 09:00:00+00:00,1025.0,-6.1,13.4
SN15270,2023-05-26 10:00:00+00:00,1025.1,-5.5,12.3
SN15270,2023-05-26 11:00:00+00:00,1025.3,-4.3,10.3
SN15270,2023-05-26 12:00:00+00:00,1025.6,-4.1,11.1
SN15270,2023-05-26 13:00:00+00:00,1025.5,-4.1,11.4
SN15270,2023-05-26 14:00:00+00:00,1025.2,-3.5,10.2
SN15270,2023-05-26 15:00:00+00:00,1024.9,-3.2,10.3
SN15270,2023-05-26 16:00:00+00:00,1024.8,-3.6,13.3
SN15270,2023-05-26 17:00:00+00:00,1024.7,-3.5,13.0
SN15270,2023-05-26 18:00:00+00:00,1025.0,-3.6,11.1
SN15270,2023-05-26 19:00:00+00:00,1024.7,-4.2,16.1
SN15270,2023-05-26 20:00:00+00:00,1025.6,-4.4,10.6
SN15270,2023-05-26 21:00:00+00:00,1026.2,-4.5,8.8
SN15270,2023-05-26 22:00:00+00:00,1024.9,-3.3,8.9
SN15270,2023-05-26 23:00:00+00:00,1024.1,-2.8,10.1
SN15270,2023-05-27 00:00:00+00:00,1023.6,-2.6,8.4
SN15270,2023-05-27 01:00:00+00:00,1023.6,-2.7,8.9
SN15270,2023-05-27 02:00:00+00:00,1021.6,-0.9,9.6
SN15270,2023-05-27 03:00:00+00:00,1021.5,-0.9,7.8
SN15270,2023-05-27 04:00:00+00:00,1021.9,-1.6,11.2
SN15270,2023-05-27 05:00:00+00:00,1020.5,-0.9,12.5
SN15270,2023-05-27 06:00:00+00:00,1019.7,-0.5,13.3
SN15270,2023-05-27 07:00:00+00:00,1019.0,0.5,14.1
SN15270,2023-05-27 08:00:00+00:00,1018.0,1.0,12.5
SN15270,2023-05-27 09:00:00+00:00,1018.2,0.5,11.4
SN15270,2023-05-27 10:00:00+00:00,1017.5,0.5,8.7
SN15270,2023-05-27 11:00:00+00:00,1016.1,1.6,8.5
SN15270,2023-05-27 12:00:00+00:00,1014.2,2.4,11.7
SN15270,2023-05-27 13:00:00+00:00,1013.4,1.9,10.4
SN15270,2023-05-27 14:00:00+00:00,1011.4,1.7,18.5
SN15270,2023-05-27 15:00:00+00:00,1011.4,0.6,16.4
SN15270,2023-05-27 16:00:00+00:00,1010.6,0.2,18.2
SN15270,2023-05-27 17:00:00+00:00,1010.3,-0.5,16.0
SN15270,2023-05-27 18:00:00+00:00,1009.5,-0.7,19.2
SN15270,2023-05-27 19:00:00+00:00,1009.6,-1.3,16.5
SN15270,2023-05-27 20:00:00+00:00,1008.2,-1.9,21.7
SN15270,2023-05-27 21:00:00+00:00,1007.2,-3.5,29.0
SN15270,2023-05-27 22:00:00+00:00,1007.5,-4.6,27.8
SN15270,2023-05-27 23:00:00+00:00,1008.2,-4.1,25.5
SN15270,2023-05-28 00:00:00+00:00,1010.3,-4.6,15.4
SN15270,2023-05-28 01:00:00+00:00,1009.5,-5.1,21.0
SN15270,2023-05-28 02:00:00+00:00,1008.6,-4.9,21.6
SN15270,2023-05-28 03:00:00+00:00,1009.6,-5.2,19.1
SN15270,2023-05-28 04:00:00+00:00,1009.7,-5.6,21.3
SN15270,2023-05-28 05:00:00+00:00,1009.1,-5.6,26.2
SN15270,2023-05-28 06:00:00+00:00,1010.7,-5.4,24.2
SN15270,2023-05-28 07:00:00+00:00,1012.6,-5.6,21.0
SN15270,2023-05-28 08:00:00+00:00,1014.9,-5.6,16.0
SN15270,2023-05-28 09:00:00+00:00,1015.8,-5.1,15.2
SN15270,2023-05-28 10:00:00+00:00,1016.3,-4.9,15.6
SN15270,2023-05-28 11:00:00+00:00,1017.3,-4.7,13.9
SN15270,2023-05-28 12:00:00+00:00,1017.2,-4.1,15.5
SN15270,2023-05-28 13:00:00+00:00,1018.0,-4.3,16.4
SN15270,2023-05-28 14:00:00+00:00,1018.3,-4.1,16.6
SN15270,2023-05-28 15:00:00+00:00,1018.8,-4.2,16.0
SN15270,2023-05-28 16:00:00+00:00,1020.2,-4.6,15.5
SN15270,2023-05-28 17:00:00+00:00,1021.7,-6.0,14.8
SN15270,2023-05-28 18:00:00+00:00,1022.9,-5.9,8.6
SN15270,2023-05-28 19:00:00+00:00,1022.9,-6.6,11.7
SN15270,2023-05-28 20:00:00+00:00,1023.9,-7.2,10.7
SN15270,2023-05-28 21:00:00+00:00,1024.2,-7.4,10.8
SN15270,2023-05-28 22:00:00+00:00,1024.2,-7.3,9.7
SN15270,2023-05-28 23:00:00+00:00,1023.6,-6.8,9.6
SN15270,2023-05-29 00:00:00+00:00,1024.0,-7.1,8.3
SN15270,2023-05-29 01:00:00+00:00,1023.3,-6.6,8.4
SN15270,2023-05-29 02:00:00+00:00,1023.5,-7.1,10.6
SN15270,2023-05-29 03:00:00+00:00,1022.7,-6.7,10.2
SN15270,2023-05-29 04:00:00+00:00,1021.1,-5.5,15.8
SN15270,2023-05-29 05:00:00+00:00,1019.8,-4.5,14.9
SN15270,2023-05-29 06:00:00+00:00,1019.0,-4.2,16.1
SN15270,2023-05-29 07:00:00+00:00,1018.3,-3.8,18.4
SN15270,2023-05-29 08:00:00+00:00,1018.4,-3.8,17.5
SN15270,2023-05-29 09:00:00+00:00,1018.4,-3.6,18.1
SN15270,2023-05-29 10:00:00+00:00,1017.3,-2.8,20.2
SN15270,2023-05-29 11:00:00+00:00,1017.4,-2.0,18.6
SN15270,2023-05-29 12:00:00+00:00,1017.7,-1.8,17.3
SN15270,2023-05-29 13:00:00+00:00,1018.3,-1.5,17.3
SN15270,2023-05-29 14:00:00+00:00,1019.3,-1.4,14.5
SN15270,2023-05-29 15:00:00+00:00,1019.8,-1.2,13.8
SN15270,2023-05-29 16:00:00+00:00,1021.0,-1.5,10.7
SN15270,2023-05-29 17:00:00+00:00,1021.4,-1.4,9.3
SN15270,2023-05-29 18:00:00+00:00,1021.7,-1.2,9.8
SN15270,2023-05-29 19:00:00+00:00,1022.0,-1.4,7.6
SN15270,2023-05-29 20:00:00+00:00,1023.0,-1.5,8.4
SN15270,2023-05-29 21:00:00+00:00,1023.8,-1.8,9.5
SN15270,2023-05-29 22:00:00+00:00,1023.5,-1.1,8.8
SN15270,2023-05-29 23:00:00+00:00,1023.7,-1.0,10.6
SN15270,2023-05-30 00:00:00+00:00,1024.3,-1.1,11.1
SN15270,2023-05-30 01:00:00+00:00,1025.1,-1.2,9.1
SN15270,2023-05-30 02:00:00+00:00,1025.2,-0.9,9.1
SN15270,2023-05-30 03:00:00+00:00,1024.4,0.7,7.7
SN15270,2023-05-30 04:00:00+00:00,1024.1,1.7,5.8
SN15270,2023-05-30 05:00:00+00:00,1023.2,3.0,8.6
SN15270,2023-05-30 06:00:00+00:00,1022.9,4.1,6.8
SN15270,2023-05-30 07:00:00+00:00,1022.2,5.4,7.3
SN15270,2023-05-30 08:00:00+00:00,1022.1,6.0,8.7
SN15270,2023-05-30 09:00:00+00:00,1021.8,6.1,11.8
SN15270,2023-05-30 10:00:00+00:00,1021.5,6.5,12.1
SN15270,2023-05-30 11:00:00+00:00,1021.4,7.0,11.9
SN15270,2023-05-30 12:00:00+00:00,1020.1,8.0,14.2
SN15270,2023-05-30 13:00:00+00:00,1019.8,8.1,14.4
SN15270,2023-05-30 14:00:00+00:00,1019.5,8.0,16.4
SN15270,2023-05-30 15:00:00+00:00,1020.1,6.5,15.5
SN15270,2023-05-30 16:00:00+00:00,1020.1,5.8,15.1
SN15270,2023-05-30 17:00:00+00:00,1021.9,3.6,15.6
SN15270,2023-05-30 18:00:00+00:00,1022.1,2.9,12.1
SN15270,2023-05-30 19:00:00+00:00,1024.0,0.5,9.3
SN15270,2023-05-30 20:00:00+00:00,1022.9,0.9,11.5
SN15270,2023-05-30 21:00:00+00:00,1023.7,-0.5,12.6
SN15270,2023-05-30 22:00:00+00:00,1024.1,-1.8,13.5
SN15270,2023-05-30 23:00:00+00:00,1021.9,-0.1,18.4
SN15270,2023-05-31 00:00:00+00:00,1021.6,-0.9,19.6
SN15270,2023-05-31 01:00:00+00:00,1021.4,-1.3,21.6
SN15270,2023-05-31 02:00:00+00:00,1020.0,-1.1,23.8
SN15270,2023-05-31 03:00:00+00:00,1021.8,-1.8,18.8
SN15270,2023-05-31 04:00:00+00:00,1021.7,-1.4,16.5
SN15270,2023-05-31 05:00:00+00:00,1021.0,-1.1,17.6
SN15270,2023-05-31 06:00:00+00:00,1021.4,-1.0,14.7
SN15270,2023-05-31 07:00:00+00:00,1021.4,-0.9,14.0
SN15270,2023-05-31 08:00:00+00:00,1020.8,-0.6,16.2
SN15270,2023-05-31 09:00:00+00:00,1021.1,-0.4,13.0
SN15270,2023-05-31 10:00:00+00:00,1021.1,0.3,11.9
SN15270,2023-05-31 11:00:00+00:00,1020.2,0.3,15.8
SN15270,2023-05-31 12:00:00+00:00,1020.9,0.3,13.3
SN15270,2023-05-31 13:00:00+00:00,1020.0,0.8,13.9
SN15270,2023-05-31 14:00:00+00:00,1020.6,-0.1,11.5
SN15270,2023-05-31 15:00:00+00:00,1020.6,-0.2,12.0
SN15270,2023-05-31 16:00:00+00:00,1020.3,-0.4,10.7
SN15270,2023-05-31 17:00:00+00:00,1020.7,-1.3,12.1
SN15270,2023-05-31 18:00:00+00:00,1020.5,-1.8,12.1
SN15270,2023-05-31 19:00:00+00:00,1020.6,-2.6,10.7
SN15270,2023-05-31 20:00:00+00:00,1021.2,-3.0,11.3
SN15270,2023-05-31 21:00:00+00:00,1021.1,-3.9,10.9
SN15270,2023-05-31 22:00:00+00:00,1021.3,-4.2,10.7
SN15270,2023-05-31 23:00:00+00:00,1020.6,-4.1,11.3
SN16400,2023-05-25 00:00:00+00:00,1017.0,5.7,6.7
SN16400,2023-05-25 01:00:00+00:00,1017.4,4.5,5.3
SN16400,2023-05-25 02:00:00+00:00,1018.0,3.9,3.9
SN16400,2023-05-25 03:00:00+00:00,1018.0,3.9,6.0
SN16400,2023-05-25 04:00:00+00:00,1018.1,4.8,7.7
SN16400,2023-05-25 05:00:00+00:00,1018.1,5.5,7.1
SN16400,2023-05-25 06:00:00+00:00,1018.3,6.9,7.3
SN16400,2023-05-25 07:00:00+00:00,1018.9,7.7,9.6
SN16400,2023-05-25 08:00:00+00:00,1018.6,8.8,9.6
SN16400,2023-05-25 09:00:00+00:00,1018.5,8.9,8.0
SN16400,2023-05-25 10:00:00+00:00,1019.6,9.0,9.3
SN16400,2023-05-25 11:00:00+00:00,1019.9,8.7,10.3
SN16400,2023-05-25 12:00:00+00:00,1019.5,9.0,9.8
SN16400,2023-05-25 13:00:00+00:00,1019.3,11.2,8.4
SN16400,2023-05-25 14:00:00+00:00,1018.0,10.3,9.5
SN16400,2023-05-25 15:00:00+00:00,1017.7,9.4,8.6
SN16400,2023-05-25 16:00:00+00:00,1018.0,8.7,8.4
SN16400,2023-05-25 17:00:00+00:00,1017.4,8.6,8.8
SN16400,2023-05-25 18:00:00+00:00,1017.5,8.0,9.7
SN16400,2023-05-25 19:00:00+00:00,1017.1,7.0,8.6
SN16400,2023-05-25 20:00:00+00:00,1016.4,6.4,5.4
SN16400,2023-05-25 21:00:00+00:00,1016.8,5.6,4.0
SN16400,2023-05-25 22:00:00+00:00,1016.9,5.4,8.9
SN16400,2023-05-25 23:00:00+00:00,1019.5,2.4,7.6
SN16400,2023-05-26 00:00:00+00:00,1020.4,2.1,5.4
SN16400,2023-05-26 01:00:00+00:00,1021.2,1.3,2.3
SN16400,2023-05-26 02:00:00+00:00,1021.3,1.4,1.6
SN16400,2023-05-26 03:00:00+00:00,1021.8,1.6,4.7
SN16400,2023-05-26 04:00:00+00:00,1022.4,2.0,3.6
SN16400,2023-05-26 05:00:00+00:00,1022.2,2.8,4.4
SN16400,2023-05-26 06:00:00+00:00,1022.6,3.6,7.8
SN16400,2023-05-26 07:00:00+00:00,1023.1,4.9,7.9
SN16400,2023-05-26 08:00:00+00:00,1023.6,5.5,8.1
SN16400,2023-05-26 09:00:00+00:00,1024.0,5.4,7.5
SN16400,2023-05-26 10:00:00+00:00,1024.8,6.5,6.3
SN16400,2023-05-26 11:00:00+00:00,1024.6,7.1,6.3
SN16400,2023-05-26 12:00:00+00:00,1025.1,7.0,6.0
SN16400,2023-05-26 13:00:00+00:00,1025.0,7.8,5.7
SN16400,2023-05-26 14:00:00+00:00,1024.6,8.3,4.7
SN16400,2023-05-26 15:00:00+00:00,1024.2,8.9,5.1
SN16400,2023-05-26 16:00:00+00:00,1024.0,8.4,4.7
SN16400,2023-05-26 17:00:00+00:00,1023.9,8.0,4.5
SN16400,2023-05-26 18:00:00+00:00,1023.8,7.7,2.9
SN16400,2023-05-26 19:00:00+00:00,1023.8,7.1,1.5
SN16400,2023-05-26 20:00:00+00:00,1024.5,6.5,4.1
SN16400,2023-05-26 21:00:00+00:00,1024.7,5.7,2.6
SN16400,2023-05-26 22:00:00+00:00,1024.8,5.2,2.3
SN16400,2023-05-26 23:00:00+00:00,1024.5,5.6,2.5
SN16400,2023-05-27 00:00:00+00:00,1023.8,6.5,2.9
SN16400,2023-05-27 01:00:00+00:00,1023.4,6.4,2.4
SN16400,2023-05-27 02:00:00+00:00,1023.2,6.4,2.0
SN16400,2023-05-27 03:00:00+00:00,1022.5,6.3,2.3
SN16400,2023-05-27 04:00:00+00:00,1022.3,7.0,2.5
SN16400,2023-05-27 05:00:00+00:00,1021.6,7.5,4.1
SN16400,2023-05-27 06:00:00+00:00,1021.4,6.4,3.7
SN16400,2023-05-27 07:00:00+00:00,1020.8,9.2,5.3
SN16400,2023-05-27 08:00:00+00:00,1019.4,11.1,5.3
SN16400,2023-05-27 09:00:00+00:00,1018.2,11.7,4.9
SN16400,2023-05-27 10:00:00+00:00,1017.6,11.0,4.6
SN16400,2023-05-27 11:00:00+00:00,1017.2,10.6,2.4
SN16400,2023-05-27 12:00:00+00:00,1015.9,11.0,1.6
SN16400,2023-05-27 13:00:00+00:00,1014.8,10.3,3.0
SN16400,2023-05-27 14:00:00+00:00,1014.1,10.6,4.3
SN16400,2023-05-27 15:00:00+00:00,1012.3,10.8,7.2
SN16400,2023-05-27 16:00:00+00:00,1011.2,11.0,5.5
SN16400,2023-05-27 17:00:00+00:00,1010.9,10.1,4.8
SN16400,2023-05-27 18:00:00+00:00,1010.1,10.1,5.6
SN16400,2023-05-27 19:00:00+00:00,1009.4,9.4,7.9
SN16400,2023-05-27 20:00:00+00:00,1008.8,9.2,3.4
SN16400,2023-05-27 21:00:00+00:00,1009.5,8.6,4.5
SN16400,2023-05-27 22:00:00+00:00,1010.1,7.5,8.0
SN16400,2023-05-27 23:00:00+00:00,1010.3,7.0,4.8
SN16400,2023-05-28 00:00:00+00:00,1009.8,6.7,4.1
SN16400,2023-05-28 01:00:00+00:00,1009.5,6.1,4.3
SN16400,2023-05-28 02:00:00+00:00,1009.5,6.2,7.3
SN16400,2023-05-28 03:00:00+00:00,1010.1,6.2,6.2
SN16400,2023-05-28 04:00:00+00:00,1010.0,6.2,6.7
SN16400,2023-05-28 05:00:00+00:00,1011.1,6.3,6.9
SN16400,2023-05-28 06:00:00+00:00,1011.7,6.5,6.3
SN16400,2023-05-28 07:00:00+00:00,1012.7,6.1,6.7
SN16400,2023-05-28 08:00:00+00:00,1014.1,7.1,5.7
SN16400,2023-05-28 09:00:00+00:00,1014.4,7.6,6.1
SN16400,2023-05-28 10:00:00+00:00,1014.9,7.4,6.9
SN16400,2023-05-28 11:00:00+00:00,1016.3,8.6,6.2
SN16400,2023-05-28 12:00:00+00:00,1016.6,8.6,7.3
SN16400,2023-05-28 13:00:00+00:00,1016.7,9.3,7.5
SN16400,2023-05-28 14:00:00+00:00,1017.9,8.7,7.5
SN16400,2023-05-28 15:00:00+00:00,1018.8,8.5,7.8
SN16400,2023-05-28 16:00:00+00:00,1019.5,7.8,8.0
SN16400,2023-05-28 17:00:00+00:00,1020.7,6.5,7.8
SN16400,2023-05-28 18:00:00+00:00,1021.8,5.3,6.9
SN16400,2023-05-28 19:00:00+00:00,1022.2,4.7,5.7
SN16400,2023-05-28 20:00:00+00:00,1023.1,3.4,2.8
SN16400,2023-05-28 21:00:00+00:00,1023.8,1.5,2.6
SN16400,2023-05-28 22:00:00+00:00,1024.1,0.4,2.5
SN16400,2023-05-28 23:00:00+00:00,1024.1,-0.3,2.2
SN16400,2023-05-29 00:00:00+00:00,1023.9,-0.3,2.4
SN16400,2023-05-29 01:00:00+00:00,1024.2,-1.8,1.2
SN16400,2023-05-29 02:00:00+00:00,1023.6,-0.7,1.9
SN16400,2023-05-29 03:00:00+00:00,1023.0,-1.0,1.1
SN16400,2023-05-29 04:00:00+00:00,1022.6,1.1,3.2
SN16400,2023-05-29 05:00:00+00:00,1021.9,1.8,1.9
SN16400,2023-05-29 06:00:00+00:00,1021.3,4.0,3.0
SN16400,2023-05-29 07:00:00+00:00,1020.5,4.0,5.2
SN16400,2023-05-29 08:00:00+00:00,1021.3,1.9,4.8
SN16400,2023-05-29 09:00:00+00:00,1021.6,2.1,3.9
SN16400,2023-05-29 10:00:00+00:00,1021.0,4.2,4.2
SN16400,2023-05-29 11:00:00+00:00,1019.6,8.6,5.0
SN16400,2023-05-29 12:00:00+00:00,1017.8,10.4,4.2
SN16400,2023-05-29 13:00:00+00:00,1016.7,11.8,6.8
SN16400,2023-05-29 14:00:00+00:00,1017.5,11.1,7.7
SN16400,2023-05-29 15:00:00+00:00,1018.2,10.7,8.2
SN16400,2023-05-29 16:00:00+00:00,1019.0,10.0,7.8
SN16400,2023-05-29 17:00:00+00:00,1019.9,9.4,6.7
SN16400,2023-05-29 18:00:00+00:00,1020.8,8.5,5.8
SN16400,2023-05-29 19:00:00+00:00,1021.2,8.2,5.7
SN16400,2023-05-29 20:00:00+00:00,1022.2,7.8,3.5
SN16400,2023-05-29 21:00:00+00:00,1023.5,7.2,1.9
SN16400,2023-05-29 22:00:00+00:00,1023.8,7.1,1.8
SN16400,2023-05-29 23:00:00+00:00,1024.1,6.9,1.6
